Wavelength Flux
4.054398681999999976e-01 3.094500025148383404e-14
4.057147949000000087e-01 3.171400113550527922e-14
4.059897217000000280e-01 3.033899899970021741e-14
4.062646729000000123e-01 2.973200163717062972e-14
4.065395996000000234e-01 2.734599961024767462e-14
4.068145264000000427e-01 2.781400056019872613e-14
4.070894775000000188e-01 2.735100049276826401e-14
4.073644042999999826e-01 2.746000008055273639e-14
4.076393311000000019e-01 2.744300012930134258e-14
4.079142821999999780e-01 2.809299966049713659e-14
4.081892089999999973e-01 2.847999884970225937e-14
4.084641357000000084e-01 2.871699866834401260e-14
4.087390625000000277e-01 2.899899965340749231e-14
4.090140137000000120e-01 2.951800045711272524e-14
4.092889404000000231e-01 2.829100038818140733e-14
4.095638671999999869e-01 2.809800054301772598e-14
4.098388184000000267e-01 2.691100075798754515e-14
4.101137206999999618e-01 2.750600074585222293e-14
4.103886719000000016e-01 2.785599984185538336e-14
4.106635742000000477e-01 2.867599888556511545e-14
4.109385253999999765e-01 2.767699975724392109e-14
4.112134766000000163e-01 2.776199951350089012e-14
4.114883789000000625e-01 2.727300061678740450e-14
4.117633300999999912e-01 2.737900001387270216e-14
4.120382324000000374e-01 2.787299979310677717e-14
4.123131835999999661e-01 2.945000065210715001e-14
4.125880859000000123e-01 2.993800004994287556e-14
4.128630370999999966e-01 2.923200147653820524e-14
4.131379882999999809e-01 2.797499950061514001e-14
4.134128905999999715e-01 2.857000118254571230e-14
4.136878418000000113e-01 2.893899922755578669e-14
4.139627440999999464e-01 3.044200159421812935e-14
4.142376952999999862e-01 2.894599910783189622e-14
4.145125976999999851e-01 2.723099964106485277e-14
4.147875487999999611e-01 3.003499887493064902e-14
4.150624512000000155e-01 3.046699923055749826e-14
4.153374023000000470e-01 3.130399991958451866e-14
4.156123046999999904e-01 3.137700060711068328e-14
4.158872559000000302e-01 3.129500104155288898e-14
4.161621581999999653e-01 3.168600161440084106e-14
4.164371094000000051e-01 3.180200108246142299e-14
4.167120117000000512e-01 3.078499911587928572e-14
4.169869628999999800e-01 3.097100077483275204e-14
4.172618652000000261e-01 3.026100081778525241e-14
4.175368164000000659e-01 3.033799950082245733e-14
4.178117188000000093e-01 3.076999985644930657e-14
