name,mean_final_rating,grade,object_type,r_e,r_e_err,objid_lens,objid,ra,dec,g,r,i,z
DELJ124314-383117,0.4166666666666667,C,source,,,10998700119569.0,10998700044814.0,190.80939579692037,-38.52119467050491,21.574455,21.233954999999998,20.650389999999998,
DELJ124314-383117,0.4166666666666667,C,source,,,10998700119569.0,10998700119570.0,190.8100403503077,-38.521119151363905,,21.377384,,
DELJ124442-400717,0.4166666666666667,C,lens,2.7663466385852296,0.34454824910523607,11011600280988.0,11011600280988.0,191.177301188504,-40.1215044973257,19.865017,18.743208,18.350246,18.140263
DELJ124442-400717,0.4166666666666667,C,source,,,11011600280988.0,11011600033313.0,191.1766633808105,-40.12201596790632,21.022692000000003,,,
DELJ124442-400717,0.4166666666666667,C,source,,,11011600280988.0,11011600315169.0,191.17764569316762,-40.12229171657444,,,,20.435442000000002
DELJ124513-284142,0.3333333333333333,C,lens,2.5427914179933917,0.3661112425946634,10909200258434.0,10909200258434.0,191.3073583650368,-28.695275235424162,21.701079999999997,20.05484,19.692795,19.653267
DELJ124513-284142,0.3333333333333333,C,source,,,10909200258434.0,nan,191.3078119,-28.6946916,,,,
DELJ124617-123736,0.5833333333333334,C,lens,2.505438137891362,0.5836574277743635,10755600020606.0,10755600020606.0,191.57366560028683,-12.626741653089269,20.757812,19.604694,19.390660999999998,19.083862
DELJ124617-123736,0.5833333333333334,C,source,,,10755600020606.0,10755600020605.0,191.57325579034318,-12.627092188932593,21.461208,,,20.234104000000002
DELJ124617-123736,0.5833333333333334,C,source,,,10755600020606.0,10755600133087.0,191.57378678269973,-12.625865806698314,22.471011999999998,,21.65031,
DELJ124617-123736,0.5833333333333334,C,source,,,10755600020606.0,10755600162074.0,191.57397747581314,-12.627341113716016,21.756214,21.174366,20.956295,20.668497
DELJ124633-250444,0.4166666666666667,C,lens,2.0628543234620977,0.33456425331804757,10883600034835.0,10883600034835.0,191.64105060049968,-25.07898875627754,20.24824,18.867668,18.583921,18.233358
DELJ124633-250444,0.4166666666666667,C,source,,,10883600034835.0,10883600004796.0,191.6409793729392,-25.078419384336694,22.143798999999998,,,
DELJ124658-172907,0.5,C,lens,3.3927152817616317,0.33912805830329246,10806800054647.0,10806800054647.0,191.74491089650647,-17.485541040954118,21.658405,20.219172,19.702078,19.45385
DELJ124658-172907,0.5,C,source,,,10806800054647.0,10806800126918.0,191.74460758936291,-17.486353048748587,,,,20.715002
DELJ124658-172907,0.5,C,source,,,10806800054647.0,10806800013831.0,191.74494034603612,-17.486544028513833,21.21254,,,
DELJ124658-172907,0.5,C,source,,,10806800054647.0,10806800054660.0,191.74538169926967,-17.486391670685588,21.720089,19.78446,19.51081,19.295761
DELJ124851-430059,0.3333333333333333,C,lens,1.6416362848877464,0.3103695489551132,11024400107114.0,11024400107114.0,192.2161836185353,-43.016500178277475,21.293882,19.728579999999997,18.508629,18.211647
DELJ124851-430059,0.3333333333333333,C,source,,,11024400107114.0,11024400028536.0,192.21565384298088,-43.01625954335637,20.369877,20.038464,,
DELJ124933-180437,0.3333333333333333,C,lens,4.182665984307405,0.4942939483372443,10806800111505.0,10806800111505.0,192.3906045500193,-18.077160558179546,19.625055,18.514242000000003,18.159956,17.83176
DELJ124933-180437,0.3333333333333333,C,source,,,10806800111505.0,10806800111516.0,192.39170991422398,-18.07666486726012,21.570654,20.78603,20.68269,20.6634
DELJ125050-111134,0.3333333333333333,C,lens,1.924940569862548,0.32624150866348617,10742800032580.0,10742800032580.0,192.71099271179142,-11.192930196881775,20.646029000000002,19.308996,18.84439,18.511627
DELJ125050-111134,0.3333333333333333,C,source,,,10742800032580.0,10742800024655.0,192.71067887537328,-11.192493015014477,22.238955999999998,,,
DELJ125053-001704,0.5,C,lens,2.126636582737468,0.42336438313832137,10614800028365.0,10614800028365.0,192.72471340538456,-0.28471140990504296,20.339095999999998,19.406467000000003,19.17792,18.826764999999998
DELJ125053-001704,0.5,C,source,,,10614800028365.0,10614800016427.0,192.7240538689273,-0.2848881583822731,21.272564000000003,,20.239124,
DELJ125053-001704,0.5,C,source,,,10614800028365.0,10614800083903.0,192.72491889990312,-0.2851657647243542,,20.570724,20.329206,20.330682999999997
DELJ125234-141934,0.5,C,lens,3.3861554043000304,0.320399478909067,10768400117577.0,10768400117577.0,193.1456943247372,-14.326208055865905,21.763802,20.075846,19.496872,19.340861999999998
DELJ125234-141934,0.5,C,source,,,10768400117577.0,10768400088507.0,193.146025240362,-14.327038218634314,23.334097,22.365395,22.356056,
DELJ125234-141934,0.5,C,source,,,10768400117577.0,10768400054366.0,193.14668855731045,-14.32597430180624,23.092121,22.528069,,
DELJ125447-430635,0.4166666666666667,C,lens,2.2172316047673712,0.7319669857644096,11037000132879.0,11037000132879.0,193.69915750437443,-43.109906701057156,21.506207,20.1128,19.774548,19.342112
DELJ125447-430635,0.4166666666666667,C,source,,,11037000132879.0,11037000015166.0,193.69885501775502,-43.11027122354118,21.916935000000002,20.420359,19.910076,19.716057
DELJ125447-430635,0.4166666666666667,C,source,,,11037000132879.0,11037000182860.0,193.69898899119642,-43.10911054884332,22.902325,21.857554999999998,,21.261225
DELJ125957-174014,0.3333333333333333,C,lens,2.0017662332712356,0.3308326473107651,10794100095151.0,10794100095151.0,194.99161727564515,-17.670673537545426,21.488735000000002,19.827171,19.126082999999998,18.789898
DELJ125957-174014,0.3333333333333333,C,source,,,10794100095151.0,10794100012431.0,194.9910579972773,-17.670832332795857,22.174015,,,
DELJ130013-032854,0.4166666666666667,C,lens,3.6343538474113513,0.44884834730890666,10653300117033.0,10653300117033.0,195.05740198748381,-3.481844724292813,20.258354,18.973503,18.50245,18.192001
DELJ130013-032854,0.4166666666666667,C,source,,,10653300117033.0,10653300201548.0,195.05674808059013,-3.4810745560630214,20.971633999999998,19.978497,19.467337,19.140867
DELJ130035-035938,0.3333333333333333,C,lens,2.831477112773433,0.38671977761888227,10666100006712.0,10666100006712.0,195.1487901678548,-3.9941213583121002,21.50977,20.159771,19.389854,19.04932
DELJ130035-035938,0.3333333333333333,C,source,,,10666100006712.0,10666100183069.0,195.1480191533905,-3.993956929977017,21.91848,20.945518,20.421523999999998,20.173527
DELJ130044-441711,0.5,C,lens,2.293981578184288,0.5369961582571312,11037100289218.0,11037100289218.0,195.18451331365588,-44.28643154459576,21.865285999999998,20.398777,19.214401000000002,18.956158
DELJ130044-441711,0.5,C,source,,,11037100289218.0,11037100009073.0,195.1838917148832,-44.286188078143205,22.278423,21.76166,21.649908,21.373386
DELJ130044-441711,0.5,C,source,,,11037100289218.0,11037100063741.0,195.18528388036788,-44.28696476738841,22.381355,22.225176,21.390594,21.778526
DELJ130059-373817,0.3333333333333333,C,lens,2.9147044822182426,0.39285440329291355,10998900014483.0,10998900014483.0,195.2485093794406,-37.63820351108646,19.737059,18.8313,18.48029,18.285535999999997
DELJ130059-373817,0.3333333333333333,C,source,,,10998900014483.0,nan,195.2488031,-37.637428,,,,
DELJ130114-341122,0.3333333333333333,C,lens,1.2497289472835318,0.2915437950236363,10960500231523.0,10960500231523.0,195.3101298368182,-34.18964947465578,21.313907999999998,20.426070000000003,19.520638,18.99136
DELJ130114-341122,0.3333333333333333,C,source,,,10960500231523.0,nan,195.3104397,-34.1898836,,,,
DELJ130142-154038,0.3333333333333333,C,lens,3.5630314053106065,0.44309309174517353,10781300130145.0,10781300130145.0,195.4264337616941,-15.677290807950133,18.56641,17.94216,17.585663,17.477972
DELJ130142-154038,0.3333333333333333,C,source,,,10781300130145.0,10781300007341.0,195.4262497303691,-15.678264549657968,20.278157999999998,19.984344,19.629015,19.375025
DELJ130200-091345,0.5,C,lens,1.8634076859132462,0.3226491004779118,nan,nan,195.503376,-9.2297785,,,,
DELJ130200-091345,0.5,C,source,,,nan,nan,195.50369497095195,-9.229367649240643,,,,
DELJ130200-264558,0.3333333333333333,C,lens,3.19423605817067,0.41401811548913775,10896500118815.0,10896500118815.0,195.5025478949235,-26.766195219199357,21.72701,20.364817000000002,19.834278,19.320597
DELJ130200-264558,0.3333333333333333,C,source,,,10896500118815.0,10896500149533.0,195.5031095122444,-26.76692722890085,22.03041,21.294052,21.029999,21.201061
DELJ130215-292157,0.3333333333333333,C,lens,2.9253652940350787,0.3936460098050651,10922100204352.0,10922100204352.0,195.56544216455143,-29.36592209037829,20.568138,19.166957999999997,18.830795000000002,18.615402
DELJ130215-292157,0.3333333333333333,C,source,,,10922100204352.0,10922100009991.0,195.56486659286912,-29.3652827915419,21.200773,20.460307999999998,,20.597143
DELJ130407-364235,0.5,C,lens,2.4403040664492015,0.3590687947556639,10986200123748.0,10986200123748.0,196.0318525014333,-36.70991771305782,19.171383,18.445713,18.081503,17.957481
DELJ130407-364235,0.5,C,source,,,10986200123748.0,nan,196.0311975,-36.7103464,,,,
DELJ130526-035438,0.4166666666666667,C,lens,2.258197115341688,0.3469497112224987,10653400091103.0,10653400091103.0,196.35890481459847,-3.910568184836293,20.161201000000002,18.980745000000002,18.364359,18.092674
DELJ130526-035438,0.4166666666666667,C,source,,,10653400091103.0,10653400019632.0,196.35933955684303,-3.911021345688724,21.55653,,,
DELJ130620-024104,0.3333333333333333,C,lens,2.8318409423700768,0.3867464172152529,10653400099014.0,10653400099014.0,196.58545110709537,-2.6844872424365462,20.91781,19.702347,19.039822,18.977118
DELJ130620-024104,0.3333333333333333,C,source,,,10653400099014.0,10653400023040.0,196.58493932241527,-2.6850850936386053,22.121325,21.32742,20.722239000000002,20.831229999999998
DELJ130649-241717,0.5,C,lens,2.657432609040108,0.3741644567778949,10858200175702.0,10858200175702.0,196.706884891562,-24.28813788079536,19.714064,18.823432999999998,18.57764,18.305475
DELJ130649-241717,0.5,C,source,,,10858200175702.0,nan,196.7064248,-24.2875304,,,,
DELJ130709-150003,0.5,C,lens,3.4490689069227023,0.4339819388488531,10781400060898.0,10781400060898.0,196.79149559487618,-15.000941960002407,20.334038,19.271454000000002,18.931173,18.804962
DELJ130709-150003,0.5,C,source,,,10781400060898.0,10781400027119.0,196.7905234483224,-15.001132103023238,22.102373,,,
DELJ130715-155541,0.3333333333333333,C,lens,3.3849236712775252,0.9428764479371131,10781400039121.0,10781400039121.0,196.81492210711968,-15.928323053746526,19.41423,18.643857999999998,18.455688000000002,18.3032
DELJ130715-155541,0.3333333333333333,C,source,,,10781400039121.0,10781400006772.0,196.8145696168405,-15.927823277269239,20.652884,,,
DELJ130715-155541,0.3333333333333333,C,source,,,10781400039121.0,10781400120122.0,196.81559053428623,-15.929346394917614,20.272579999999998,20.182365,19.99823,20.099173999999998
DELJ130715-155541,0.3333333333333333,C,source,,,10781400039121.0,10781400006777.0,196.81592328866424,-15.928022943441816,20.775509,21.19901,,
DELJ130720-180719,0.4166666666666667,C,lens,4.278772794075272,1.020401450894107,10807000122939.0,10807000122939.0,196.8360175010011,-18.12197887830668,21.345123,20.833443,20.267063,19.991127
DELJ130720-180719,0.4166666666666667,C,source,,,10807000122939.0,10807000171848.0,196.83527393216235,-18.121328463058923,20.522018,20.119467,19.86355,20.304585
DELJ130720-180719,0.4166666666666667,C,source,,,10807000122939.0,10807000181418.0,196.83536237416592,-18.121156398841762,,,,19.84211
DELJ130720-180719,0.4166666666666667,C,source,,,10807000122939.0,10807000016617.0,196.83640339917582,-18.12350917382183,23.572197,22.61295,22.330952,
DELJ130808-370346,0.5,C,lens,3.5256321266246324,0.30641935322088665,10986200156985.0,10986200156985.0,197.03493105565929,-37.0628477536957,19.515617000000002,18.230036,18.122116000000002,17.57317
DELJ130808-370346,0.5,C,source,,,10986200156985.0,10986200156840.0,197.0348639607975,-37.06377780120255,,,19.595312,
DELJ130808-370346,0.5,C,source,,,10986200156985.0,10986200156988.0,197.0350794842728,-37.06181775413289,20.487516,19.797907000000002,19.561031,19.341206
DELJ130808-370346,0.5,C,source,,,10986200156985.0,10986200067486.0,197.0361207919013,-37.06304499977023,20.761332,19.890621,19.712778,
DELJ131120-295037,0.3333333333333333,C,lens,2.544750144064588,0.7669112259039752,10922200126601.0,10922200126601.0,197.83702318624364,-29.84369251144417,20.372383,19.011029999999998,18.698185000000002,18.4847
DELJ131120-295037,0.3333333333333333,C,source,,,10922200126601.0,10922200028147.0,197.836832218377,-29.843294065959448,21.306632999999998,,,
DELJ131120-295037,0.3333333333333333,C,source,,,10922200126601.0,10922200028146.0,197.83704201743006,-29.844480584729187,21.28944,,,
DELJ131120-295037,0.3333333333333333,C,source,,,10922200126601.0,10922200018508.0,197.837729878859,-29.844352696410798,21.629395000000002,,,
DELJ131201-403439,0.4166666666666667,C,lens,3.4424799319326618,0.43345846492783024,11024600229355.0,11024600229355.0,198.00464931218482,-40.57751565110628,19.54883,17.84977,17.241241,16.977072
DELJ131201-403439,0.4166666666666667,C,source,,,11024600229355.0,11024600002811.0,198.0056226200575,-40.5781222094229,21.035707000000002,,,
DELJ131402-294040,0.5,C,lens,2.9763177565370262,0.3974471460191606,10922200188503.0,10922200188503.0,198.50963204106486,-29.677936825576182,20.999062,19.626242,19.183512,18.776798
DELJ131402-294040,0.5,C,source,,,10922200188503.0,10922200057785.0,198.51057338253503,-29.678057789019675,21.00499,20.622355,20.40271,20.14273
DELJ131412-134427,0.3333333333333333,C,lens,3.1516096057324092,0.31352319011617097,10768600002121.0,10768600002121.0,198.5508219082577,-13.74092535727631,19.27076,19.11702,19.08643,18.917168
DELJ131412-134427,0.3333333333333333,C,source,,,10768600002121.0,10768600003536.0,198.55050243822964,-13.741694315234925,21.233425,,20.33244,
DELJ131412-134427,0.3333333333333333,C,source,,,10768600002121.0,10768600003145.0,198.5507682059999,-13.741780570654555,20.348717,20.384806,20.250946,
DELJ131412-134427,0.3333333333333333,C,source,,,10768600002121.0,10768600110871.0,198.5509939037291,-13.741850718655071,20.6333,,21.154747,
DELJ131440-392016,0.5,C,lens,2.8303434616548477,0.3866367818887948,10999000088005.0,10999000088005.0,198.66869479292285,-39.33781048494794,18.567379000000003,18.126535,17.82732,17.793953
DELJ131440-392016,0.5,C,source,,,10999000088005.0,10999000205319.0,198.66854024352912,-39.338587551848974,20.881429999999998,20.612816,20.32455,20.453049
DELJ131452-390941,0.4166666666666667,C,lens,3.9460083244977224,0.47443585126975096,10999000147319.0,10999000147319.0,198.7203826368661,-39.16164817052379,21.080482,19.696185999999997,19.111710000000002,18.725231
DELJ131452-390941,0.4166666666666667,C,source,,,10999000147319.0,10999000052448.0,198.7208218264051,-39.16269004550065,21.44501,20.732212,20.613522,20.171812
DELJ131535-064106,0.5,C,lens,1.6431245079073786,0.2935408123012961,10691800096441.0,10691800096441.0,198.89992639084085,-6.685190494127184,20.199686,19.224148,19.103786,18.65942
DELJ131535-064106,0.5,C,source,,,10691800096441.0,10691800020032.0,198.8995064080333,-6.685137869897942,21.118327999999998,,,
DELJ131535-064106,0.5,C,source,,,10691800096441.0,10691800145654.0,198.89965787903733,-6.685604437850357,21.181420000000003,,20.028996,
DELJ131619-375245,0.3333333333333333,C,lens,1.3464670044517522,0.29581969836502225,10986300148976.0,10986300148976.0,199.0815121101854,-37.879360375223015,20.916520000000002,19.891614999999998,18.763804999999998,18.140644
DELJ131619-375245,0.3333333333333333,C,source,,,10986300148976.0,nan,199.0814564,-37.8797318,,,,
DELJ131802-331634,0.3333333333333333,C,lens,2.214482747463732,0.3441204707484651,10960700016990.0,10960700016990.0,199.5090652027596,-33.276299060351484,18.527699,17.83609,17.44766,17.350798
DELJ131802-331634,0.3333333333333333,C,source,,,10960700016990.0,nan,199.5084022,-33.2765658,,,,
DELJ131937-345515,0.4166666666666667,C,lens,3.14536447223354,0.2654653024765294,10960700140768.0,10960700140768.0,199.90730633372024,-34.92106616472053,21.87513,20.877325,20.76114,20.324282
DELJ131937-345515,0.4166666666666667,C,source,,,10960700140768.0,10960700262936.0,199.90671266113955,-34.92032958758121,,21.808056,,
DELJ131937-345515,0.4166666666666667,C,source,,,10960700140768.0,10960700264712.0,199.906850141322,-34.92028674187985,,,,21.427048000000003
DELJ132335-404449,0.4166666666666667,C,lens,2.654959710128473,0.373988864304881,11024700221382.0,11024700221382.0,200.89746442410103,-40.74700333877479,19.463627,18.354214000000002,17.894169,17.689255
DELJ132335-404449,0.4166666666666667,C,source,,,11024700221382.0,nan,200.8976773,-40.7462837,,,,
DELJ132508-241740,0.4166666666666667,C,lens,3.260413354085688,0.4191449777761901,10871100199155.0,10871100199155.0,201.28447828698899,-24.294666351960128,20.216701999999998,18.4863,18.025837,17.668804
DELJ132508-241740,0.4166666666666667,C,source,,,10871100199155.0,10871100012446.0,201.28543874333567,-24.294434161241146,21.418259,,,
DELJ132657-205753,0.4166666666666667,C,lens,2.053051727050335,0.33396073712256,10832800034130.0,10832800034130.0,201.740139447708,-20.964951700698077,21.985210000000002,20.276007,19.109776,19.074745
DELJ132657-205753,0.4166666666666667,C,source,,,10832800034130.0,10832800071822.0,201.73953033803517,-20.964993117839754,21.901829,20.722923,,19.861464
DELJ132735-160926,0.4166666666666667,C,lens,3.1015772210849164,1.358770700930651,10781600027828.0,10781600027828.0,201.89950097350518,-16.157387746640012,20.350597,19.774551000000002,19.478035000000002,19.5336
DELJ132735-160926,0.4166666666666667,C,source,,,10781600027828.0,10781600036969.0,201.8995124407328,-16.156896597555832,20.86192,20.685955,,
DELJ132735-160926,0.4166666666666667,C,source,,,10781600027828.0,10781600007210.0,201.9005541125924,-16.158090728394882,22.704453,,,
DELJ132908-242713,0.3333333333333333,C,lens,2.4968669276380497,0.36293663984685637,10871100141639.0,10871100141639.0,202.2874479216551,-24.453762009193863,20.288486,19.068873999999997,18.685734,18.47371
DELJ132908-242713,0.3333333333333333,C,source,,,10871100141639.0,10871100022300.0,202.2869401706747,-24.45427912997046,22.034451999999998,,,
DELJ133049-120607,0.4166666666666667,C,lens,3.8021045752796807,0.4625360007757524,10743200106127.0,10743200106127.0,202.70547891343085,-12.102057761332814,19.288286,18.257038,17.790936,17.485672
DELJ133049-120607,0.4166666666666667,C,source,,,10743200106127.0,10743200022830.0,202.70468259532836,-12.102771332477785,20.280472,19.714928,19.196892000000002,19.022854000000002
DELJ133104-291859,0.5833333333333334,C,lens,1.7070496162729865,0.46664551493674133,10909600007728.0,10909600007728.0,202.7696921601849,-29.31642931033248,20.5448,19.417864,18.699863,18.065628
DELJ133104-291859,0.5833333333333334,C,source,,,10909600007728.0,nan,202.7696304,-29.3160661,,,,
DELJ133104-291859,0.5833333333333334,C,source,,,10909600007728.0,10909600006154.0,202.77004964058293,-29.316919836191076,22.427048000000003,,20.568851000000002,
DELJ133105-142927,0.4166666666666667,C,lens,2.144249820698905,0.33964339083172645,10768800132736.0,10768800132736.0,202.7709836632594,-14.490870941102798,19.781229999999997,19.574526000000002,19.421457,19.528543
DELJ133105-142927,0.4166666666666667,C,source,,,10768800132736.0,10768800132735.0,202.77065488527882,-14.490367510837402,19.545557000000002,19.288784,19.008469,19.312820000000002
DELJ133214-005719,0.4166666666666667,C,lens,1.7503139041264855,0.31625234802256413,10628000108800.0,10628000108800.0,203.06161745786358,-0.95535917050276,20.976673,19.8013,19.381975,19.01866
DELJ133214-005719,0.4166666666666667,C,source,,,10628000108800.0,nan,203.0611417,-0.9554597,,,,
DELJ133251-015520,0.5,C,lens,1.846104139687796,0.3216528640409163,10640800012700.0,10640800012700.0,203.21257800779404,-1.9222715332306133,20.602001,19.475048,18.809006,18.628494
DELJ133251-015520,0.5,C,source,,,10640800012700.0,10640800067240.0,203.21287113213225,-1.921850646671345,21.077065,20.492615,20.068169,19.653736
DELJ133314-414936,0.4166666666666667,C,lens,2.480122078427885,0.2683974642270049,11024800215676.0,11024800215676.0,203.31162986965802,-41.826849250486134,20.609407,19.328968,18.757255999999998,18.423864000000002
DELJ133314-414936,0.4166666666666667,C,source,,,11024800215676.0,11024800054050.0,203.31108074688692,-41.82738132170576,22.517977,,,
DELJ133314-414936,0.4166666666666667,C,source,,,11024800215676.0,11024800011156.0,203.31210722684838,-41.82623907563053,21.853136,21.039604,,
DELJ133314-414936,0.4166666666666667,C,source,,,11024800215676.0,11024800046969.0,203.31251609951735,-41.8266518362629,22.197151,,,
DELJ133402-434002,0.4166666666666667,C,lens,3.4470941406253734,0.43382501097025034,11037400071547.0,11037400071547.0,203.51095896364632,-43.667349454219284,19.19625,18.12519,17.649925,17.358387
DELJ133402-434002,0.4166666666666667,C,source,,,11037400071547.0,11037400071551.0,203.50966633670987,-43.66755577391322,21.36594,,,
DELJ133450-033443,0.4166666666666667,C,lens,1.8740996996006891,0.3240240285988753,10653600037230.0,10653600037230.0,203.70983364224602,-3.5787369405271785,18.445304999999998,18.367983,17.979935,18.198620000000002
DELJ133450-033443,0.4166666666666667,C,source,,,10653600037230.0,10653600160022.0,203.70972231252762,-3.5781748137381726,,,,19.679113
DELJ133450-033443,0.4166666666666667,C,source,,,10653600037230.0,10653600124490.0,203.7100738104374,-3.578334795122601,18.597923,17.998901,17.723354,17.553660999999998
DELJ133455-314515,0.3333333333333333,C,lens,3.453898870479189,0.4343658988398769,10948000002998.0,10948000002998.0,203.7325110636394,-31.754251753290944,20.979023,19.485485,19.072823,18.79851
DELJ133455-314515,0.3333333333333333,C,source,,,10948000002998.0,10948000018042.0,203.7320246894624,-31.755117455830323,22.126865,21.195601999999997,21.013088,20.870743
DELJ133558-172732,0.5,C,lens,4.962855152307906,0.3039639684421779,10794400147159.0,10794400147159.0,203.99307549062058,-17.45780690191002,21.338045,21.127670000000002,20.727318,21.022547
DELJ133558-172732,0.5,C,source,,,10794400147159.0,10794400147160.0,203.99323554065228,-17.459134582625566,22.247868,21.67387,,20.89188
DELJ133558-172732,0.5,C,source,,,10794400147159.0,10794400109171.0,203.99380219606581,-17.459047003972973,,,,
DELJ134216-371127,0.5,C,lens,2.1131576849615605,0.3376890789100545,10986500070126.0,10986500070126.0,205.56923299597702,-37.19098459108609,20.092209,19.015846,18.725822,18.438316
DELJ134216-371127,0.5,C,source,,,10986500070126.0,10986500031919.0,205.56920959163662,-37.19039789901928,21.157784,,,
DELJ134346-380550,0.3333333333333333,C,lens,3.0062531167489293,0.40650637479850993,10999300075221.0,10999300075221.0,205.94447961650752,-38.09727841426448,20.041393,18.653675,18.248632,18.013664000000002
DELJ134346-380550,0.3333333333333333,C,source,,,10999300075221.0,10999300001173.0,205.9443276874107,-38.098014683802525,22.589739,,,
DELJ134346-380550,0.3333333333333333,C,source,,,10999300075221.0,10999300001172.0,205.94437308970683,-38.0964747800669,21.682709,,,
DELJ134346-380550,0.3333333333333333,C,source,,,10999300075221.0,10999300262910.0,205.94565859195862,-38.0974885168144,,,,20.356360000000002
DELJ134539-303630,0.3333333333333333,C,lens,2.690508850819245,0.37652083443465245,10922500294730.0,10922500294730.0,206.41307846082367,-30.60846869875489,21.943565,20.772942,20.289757,19.97565
DELJ134539-303630,0.3333333333333333,C,source,,,10922500294730.0,10922500096552.0,206.41335735559107,-30.60776093123532,22.40315,21.482094,21.07486,21.054401000000002
DELJ134556-413952,0.3333333333333333,C,lens,4.070008780739733,0.4847981794035383,11024900263876.0,11024900263876.0,206.48599256221863,-41.66456989000673,21.080095,19.489595,18.840624,18.467326999999997
DELJ134556-413952,0.3333333333333333,C,source,,,11024900263876.0,11024900075695.0,206.48490313557716,-41.66535462476924,21.914356,21.217035,20.5686,20.730202
DELJ134643-302559,0.5,C,lens,3.4772976015022388,0.43622877724209375,10922500002481.0,10922500002481.0,206.68187779241435,-30.433294587294913,20.729960000000002,19.204979,18.685965,18.360077
DELJ134643-302559,0.5,C,source,,,10922500002481.0,10922500074532.0,206.68131643783767,-30.43413048754647,22.628548000000002,,,
DELJ134812-270026,0.5,C,lens,1.9357464824835373,0.32688026010218774,10896900161265.0,10896900161265.0,207.0519017125599,-27.00723416307057,19.759663,18.749432000000002,18.332752,18.04646
DELJ134812-270026,0.5,C,source,,,10896900161265.0,nan,207.051396,-27.0069407,,,,
DELJ134918-290126,0.4166666666666667,C,lens,1.3836332441860277,0.297529779256073,10909800031148.0,10909800031148.0,207.32916431354832,-29.023892740959496,19.285799,18.677960000000002,18.271662,18.15615
DELJ134918-290126,0.4166666666666667,C,source,,,10909800031148.0,nan,207.3287935,-29.0240991,,,,
DELJ134926-244904,0.4166666666666667,C,lens,4.9739658864766,0.6105456020926213,10871300178144.0,10871300178144.0,207.3607610917909,-24.81794874065089,19.252806,18.150451999999998,17.688126,17.308619
DELJ134926-244904,0.4166666666666667,C,source,,,10871300178144.0,10871300178145.0,207.36167128565637,-24.81703929423233,19.676968,18.950283,18.476917,18.105843
DELJ134926-244904,0.4166666666666667,C,source,,,10871300178144.0,10871300026975.0,207.36229935041115,-24.818585787373447,19.332704999999997,18.3564,17.862258999999998,17.500020000000003
DELJ135005-353842,0.5,C,lens,1.8810678836907626,0.32367224754453144,10973700260976.0,10973700260976.0,207.5216168763777,-35.64496423858374,20.584812,20.365025,19.93721,19.928038
DELJ135005-353842,0.5,C,source,,,10973700260976.0,10973700260977.0,207.52225141768318,-35.6450486491745,,,,
DELJ135350-215420,0.4166666666666667,C,lens,2.6549317491581186,0.3739868793512386,10845800096259.0,10845800096259.0,208.45841932696118,-21.905567809463463,21.228119,19.642004,19.21429,18.878386
DELJ135350-215420,0.4166666666666667,C,source,,,10845800096259.0,10845800061101.0,208.4581249944772,-21.906252867885197,21.759773000000003,21.389093,21.005154,
DELJ135437-051502,0.4166666666666667,C,lens,1.7992984273967014,0.3784464541307281,10679400088380.0,10679400088380.0,208.65716993412087,-5.250598088426202,20.341171,19.161026,18.90224,18.549429999999997
DELJ135437-051502,0.4166666666666667,C,source,,,10679400088380.0,10679400025770.0,208.65721939529942,-5.250176634682049,20.717182,,,
DELJ135437-051502,0.4166666666666667,C,source,,,10679400088380.0,10679400029210.0,208.6573112939507,-5.251155888826702,21.909607,,,
DELJ135453-234255,0.5,C,lens,3.143883501307113,0.41014582126106164,10858600126832.0,10858600126832.0,208.72361885648544,-23.715475841138893,21.4628,20.684525,20.283258,20.101055
DELJ135453-234255,0.5,C,source,,,10858600126832.0,10858600126841.0,208.72402486816705,-23.716266078756576,22.007729,21.824257,21.842955,
DELJ135523-122231,0.4166666666666667,C,lens,4.4263576710191215,0.5150786176089027,10743400088019.0,10743400088019.0,208.8493896133949,-12.375298773900573,19.50884,18.427872,17.93877,17.690117
DELJ135523-122231,0.4166666666666667,C,source,,,10743400088019.0,10743400083816.0,208.84978218150073,-12.374130550494824,19.95988,19.390085,19.055466,18.8513
DELJ135929-330305,0.4166666666666667,C,lens,3.136941522718404,0.9665020792008573,10948200113235.0,10948200113235.0,209.87151331799413,-33.05142233173565,21.782597,20.34893,19.265842000000003,18.827059
DELJ135929-330305,0.4166666666666667,C,source,,,10948200113235.0,10948200113232.0,209.87075055692486,-33.05042803196787,22.101326,21.496634,21.24384,20.930408
DELJ135929-330305,0.4166666666666667,C,source,,,10948200113235.0,10948200056404.0,209.87172329757385,-33.050557720678825,,23.427717,,
DELJ135929-330305,0.4166666666666667,C,source,,,10948200113235.0,10948200092444.0,209.871936743506,-33.05184206244351,21.223357999999998,20.419664,19.849732999999997,19.770754
DELJ135955-375214,0.4166666666666667,C,lens,3.6647186920061787,0.4513105260409897,10999400314062.0,10999400314062.0,209.98087447641936,-37.87073733485082,20.545769,20.07144,20.448539999999998,19.746803
DELJ135955-375214,0.4166666666666667,C,source,,,10999400314062.0,10999400203526.0,209.98079748473307,-37.871753496361656,,,20.176351999999998,
DELJ140125-155753,0.4166666666666667,C,lens,2.7302526559044455,0.37937100001282753,10781900136329.0,10781900136329.0,210.35739590073132,-15.964832668662012,20.4203,19.348568,18.863329999999998,18.579195000000002
DELJ140125-155753,0.4166666666666667,C,source,,,10781900136329.0,10781900067987.0,210.35774925806152,-15.96551072527626,21.950472,21.300488,,
